Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,21575,8/16/2022,0.005865144,0.03191814,0.032992777,21,100
Market-Adjusted Model,21576,8/16/2022,0.244274869,0.266831603,0.271402502,21,100
Market-Adjusted Model,21577,8/16/2022,0.021428556,0.069529923,0.048556189,21,100
Market-Adjusted Model,21578,8/16/2022,0.153094479,0.1898149,0.180222112,21,100
Market-Adjusted Model,21579,8/16/2022,-0.034963724,-0.009408824,-0.045466163,17,100
Market-Adjusted Model,21580,8/16/2022,0.237313465,0.255586536,0.264441098,21,100
Market-Adjusted Model,21583,8/16/2022,-0.090754122,-0.06208943,-0.063626489,21,100
Market-Adjusted Model,21584,8/16/2022,5.06E-09,0.047119539,0.027127638,21,100
Market-Adjusted Model,21585,8/16/2022,0.004077468,0.02980479,0.031205101,21,100
Market-Adjusted Model,21586,8/16/2022,-0.293333325,-0.256249758,-0.266205691,21,100
Market-Adjusted Model,21587,8/16/2022,-0.222222242,-0.177407638,-0.195094609,21,100
Market-Adjusted Model,21588,8/16/2022,-0.180758045,-0.122308621,-0.153630411,21,100
Market-Adjusted Model,21589,8/16/2022,0.680973507,0.582482174,0.70810114,21,100
Market-Adjusted Model,21590,8/16/2022,0.002038686,0.027776462,0.029166319,21,100
Market-Adjusted Model,21591,8/16/2022,-0.004372839,0.022107104,0.022754794,21,100
Market-Adjusted Model,21592,8/16/2022,0.238805942,0.266547627,0.265933575,21,100
Market-Adjusted Model,21593,8/16/2022,0.311424929,0.325122748,0.338552562,21,100
Market-Adjusted Model,21594,8/16/2022,-0.19332404,-0.178749321,-0.166196407,21,100
Market-Adjusted Model,21595,8/16/2022,-0.114186877,-0.07790026,-0.087059244,21,100
Market-Adjusted Model,21596,8/16/2022,0.008064511,0.041574148,0.035192144,21,100
Market-Adjusted Model,21597,8/16/2022,-0.025568952,0.001061509,0.001558681,21,100
Market-Adjusted Model,21598,8/16/2022,-0.047003594,-0.018979639,-0.01987596,21,100
Market-Adjusted Model,21599,8/16/2022,0.144444446,0.204176445,0.171572079,21,100
Market-Adjusted Model,21600,8/16/2022,0.067104311,0.097497254,0.094231944,21,100
Market-Adjusted Model,21601,8/16/2022,-0.449779941,-0.321635114,-0.422652308,21,100
Market-Adjusted Model,21604,8/16/2022,-0.044378724,0.02985559,-0.017251091,21,100
Market-Adjusted Model,21605,8/16/2022,0.006826763,0.034508494,0.033954396,21,100
Market-Adjusted Model,21606,8/16/2022,-0.095238119,-0.058311684,-0.068110485,21,100
Market-Adjusted Model,21607,8/16/2022,-0.006647273,0.021088882,0.020480361,21,100
Market-Adjusted Model,21608,8/16/2022,-0.096230939,-0.064140882,-0.069103305,21,100
Market-Adjusted Model,21609,8/16/2022,-0.052991057,-0.00946237,-0.025863424,21,100
Market-Adjusted Model,21612,8/16/2022,0.234965004,0.245018556,0.262092637,21,100
Market-Adjusted Model,21613,8/16/2022,-0.008069237,0.021155592,0.019058396,21,100
Market-Adjusted Model,21614,8/16/2022,-0.024255913,0.014206047,0.00287172,21,100
Market-Adjusted Model,21615,8/16/2022,-0.046157249,-0.019794215,-0.019029616,21,100
Market-Adjusted Model,21616,8/16/2022,-0.045987277,-0.018079474,-0.018859644,21,100
Market-Adjusted Model,21617,8/16/2022,0.064690031,0.099626294,0.091817664,21,100
Market-Adjusted Model,21618,8/16/2022,-0.073105475,-0.024459585,-0.045977841,21,100
Market-Adjusted Model,21619,8/16/2022,0.001287313,0.027077264,0.028414946,21,100
Market-Adjusted Model,21620,8/16/2022,-0.046025637,-0.019046053,-0.018898004,21,100
Market-Adjusted Model,21621,8/16/2022,-0.017442616,0.008247935,0.009685018,21,100
Market-Adjusted Model,21622,8/16/2022,-0.01877088,0.00743849,0.008356753,21,100
Market-Adjusted Model,21623,8/16/2022,-0.032688882,-0.002597014,-0.005561249,21,100
Market-Adjusted Model,21624,8/16/2022,0.13857673,0.22077839,0.165704363,21,100
Market-Adjusted Model,21625,8/16/2022,0.001026718,0.026787031,0.028154351,21,100
Market-Adjusted Model,21626,8/16/2022,-0.001111352,0.039017074,0.026016281,21,100
Market-Adjusted Model,21627,8/16/2022,0.049827592,0.09088315,0.076955225,21,100
Market-Adjusted Model,21628,8/16/2022,0.002049129,0.027773826,0.029176762,21,100
Market-Adjusted Model,21631,8/16/2022,-0.034820946,-0.008201905,-0.007693313,21,100
Market-Adjusted Model,21633,8/16/2022,-0.027039017,-0.000625306,8.86165E-05,21,100
Market-Adjusted Model,21634,8/16/2022,-0.005415147,0.063273727,0.021712487,21,100
Market-Adjusted Model,21635,8/16/2022,-0.030617547,-0.004354394,-0.003489914,21,100
Market-Adjusted Model,21636,8/16/2022,-0.024942217,0.00128682,0.002185416,21,100
Market-Adjusted Model,21639,8/16/2022,-0.029934491,-0.004114393,-0.002806858,21,100
Market-Adjusted Model,21640,8/16/2022,-0.024069508,0.001628648,0.003058125,21,100
Market-Adjusted Model,21641,8/16/2022,0.71612915,0.642841075,0.743256783,21,100
Market-Adjusted Model,21642,8/16/2022,-0.008070041,0.017757918,0.019057592,21,100
Market-Adjusted Model,21643,8/16/2022,-0.045215305,-0.018400663,-0.018087672,21,100
Market-Adjusted Model,21644,8/16/2022,-0.001022421,0.024739396,0.026105212,21,100
Market-Adjusted Model,21647,8/16/2022,-0.031182253,-0.005631158,-0.00405462,21,100
Market-Adjusted Model,21648,8/16/2022,-0.077863831,-0.0528164,-0.050736198,21,100
Market-Adjusted Model,21649,8/16/2022,-0.021232843,0.00504642,0.00589479,21,100
Market-Adjusted Model,21650,8/16/2022,-0.020258849,0.0058155,0.006868784,21,100
Market-Adjusted Model,21651,8/16/2022,-2.30E-10,0.0257474,0.027127633,21,100
Market-Adjusted Model,21652,8/16/2022,-0.026636791,-0.000373378,0.000490842,21,100
Market-Adjusted Model,21655,8/16/2022,-0.015070372,0.010893842,0.012057261,21,100
Market-Adjusted Model,21656,8/16/2022,-0.025594958,0.00023408,0.001532676,21,100
Market-Adjusted Model,21657,8/16/2022,-0.049691867,-0.024168723,-0.022564234,21,100
Market-Adjusted Model,21658,8/16/2022,-0.025298681,0.001613825,0.001828952,21,100
Market-Adjusted Model,21659,8/16/2022,0.00931787,0.046934678,0.036445503,21,100
Market-Adjusted Model,21660,8/16/2022,-0.024674871,0.001796818,0.002452762,21,100
Market-Adjusted Model,21663,8/16/2022,-0.070570521,-0.017991518,-0.043442888,21,100
Market-Adjusted Model,21664,8/16/2022,0.304347852,0.313011315,0.331475485,21,100
Market-Adjusted Model,21665,8/16/2022,-0.003061198,0.022683069,0.024066435,21,100
Market-Adjusted Model,21666,8/16/2022,-0.022900392,0.003514322,0.004227241,21,100
Market-Adjusted Model,21667,8/16/2022,-0.026194356,0.000469638,0.000933278,21,100
Market-Adjusted Model,21668,8/16/2022,-0.017118764,0.008952604,0.010008869,21,100
Market-Adjusted Model,21669,8/16/2022,-0.012287345,0.013623454,0.014840288,21,100
Market-Adjusted Model,21670,8/16/2022,-0.012789079,0.013061706,0.014338554,21,100
Market-Adjusted Model,21671,8/16/2022,-0.002055447,0.023690903,0.025072186,21,100
Market-Adjusted Model,21672,8/16/2022,-0.000208864,0.014628346,0.016078253,20,100
Market-Adjusted Model,21673,8/16/2022,-0.008145874,0.007395908,0.008141243,20,100
Market-Adjusted Model,21674,8/16/2022,-0.035700829,-0.009490927,-0.008573196,21,100
Market-Adjusted Model,21675,8/16/2022,-0.012953369,0.013033211,0.014174264,21,100
Market-Adjusted Model,21676,8/16/2022,-0.009107419,0.036696865,0.018020214,21,100
Market-Adjusted Model,21677,8/16/2022,-0.038709315,-0.012765003,-0.011581682,21,100
Market-Adjusted Model,21678,8/16/2022,-0.028519994,-0.002548285,-0.001392361,21,100
Market-Adjusted Model,21679,8/16/2022,-0.006670363,0.023672686,0.02045727,21,100
Market-Adjusted Model,21681,8/16/2022,0.000400233,0.0271719,0.027527867,21,100
Market-Adjusted Model,21682,8/16/2022,-0.005881551,0.019908218,0.021246082,21,100
Market-Adjusted Model,21683,8/16/2022,0.341801393,0.381691326,0.368929026,21,100
Market-Adjusted Model,21684,8/16/2022,-0.09090911,-0.026420856,-0.063781477,21,100
Market-Adjusted Model,21685,8/16/2022,0.26366118,0.283816455,0.290788813,21,100
Market-Adjusted Model,21686,8/16/2022,0.239436677,0.289495705,0.26656431,21,100
Market-Adjusted Model,21687,8/16/2022,0.003560513,0.029365878,0.030688146,21,100
Market-Adjusted Model,21690,8/16/2022,-0.021231401,0.00674587,0.005896232,21,100
Market-Adjusted Model,21691,8/16/2022,0.201704551,0.272864669,0.228832185,21,100
Market-Adjusted Model,21692,8/16/2022,0.379899478,0.378086188,0.407027111,21,100
Market-Adjusted Model,21693,8/16/2022,0.086580106,0.124865973,0.11370774,21,100
Market-Adjusted Model,21694,8/16/2022,-0.059776521,-0.026415976,-0.032648888,21,100
Market-Adjusted Model,21695,8/16/2022,0.049999998,0.089120723,0.077127631,21,100
Market-Adjusted Model,21698,8/16/2022,-0.059459468,-0.01921079,-0.032331835,21,100
Market-Adjusted Model,21700,8/16/2022,0.001023467,0.026749474,0.0281511,21,100
Market-Adjusted Model,21701,8/16/2022,0.058027049,0.112009684,0.085154682,21,100
Market-Adjusted Model,21702,8/16/2022,-0.036127171,0.015188918,-0.008999538,21,100
Market-Adjusted Model,21703,8/16/2022,-0.034775224,-0.008409754,-0.007647591,21,100
Market-Adjusted Model,21704,8/16/2022,0.003443173,0.029175489,0.030570806,21,100
Market-Adjusted Model,21705,8/16/2022,0.111475455,0.13968568,0.138603088,21,100
Market-Adjusted Model,21706,8/16/2022,0.003571413,0.029327248,0.030699046,21,100
Market-Adjusted Model,21707,8/16/2022,0.188279209,0.225099411,0.215406843,21,100
Market-Adjusted Model,21708,8/16/2022,0.013550188,0.039374202,0.040677821,21,100
Market-Adjusted Model,21711,8/16/2022,0.002574724,0.028340401,0.029702357,21,100
Market-Adjusted Model,21712,8/16/2022,0.074625152,0.110973454,0.101752785,21,100
Market-Adjusted Model,21713,8/16/2022,0.034697539,0.06383261,0.061825172,21,100
Market-Adjusted Model,21714,8/16/2022,-0.078750074,-0.02501718,-0.051622441,21,100
Market-Adjusted Model,21715,8/16/2022,0.003456775,0.029177252,0.030584408,21,100
Market-Adjusted Model,21716,8/16/2022,0.023749949,0.055119293,0.050877582,21,100
Market-Adjusted Model,21719,8/16/2022,0.00495542,0.03067723,0.032083053,21,100
Market-Adjusted Model,21720,8/16/2022,0.005899653,0.031631364,0.033027286,21,100
Market-Adjusted Model,21721,8/16/2022,0.071129636,0.125460028,0.098257269,21,100
Market-Adjusted Model,21722,8/16/2022,-0.02000002,0.036845241,0.007127613,21,100
Market-Adjusted Model,21723,8/16/2022,0.047566403,0.093539217,0.074694036,21,100
Market-Adjusted Model,21724,8/16/2022,0.074725206,0.163852874,0.101852839,21,100
Market-Adjusted Model,21727,8/16/2022,0.04075902,0.076666585,0.067886653,21,100
Market-Adjusted Model,21728,8/16/2022,-0.039380588,-0.014045512,-0.012252955,21,100
Market-Adjusted Model,21729,8/16/2022,-0.238390074,-0.182566081,-0.211262441,21,100
Market-Adjusted Model,21730,8/16/2022,-0.022598845,0.018244387,0.004528788,21,100
Market-Adjusted Model,21731,8/16/2022,-0.034759389,0.017490232,-0.007631755,21,100
Market-Adjusted Model,21732,8/16/2022,-0.137557947,-0.067223298,-0.110430314,21,100
Market-Adjusted Model,21735,8/16/2022,0.159663805,0.267210033,0.186791438,21,100
Market-Adjusted Model,21736,8/16/2022,0.129310341,0.205950457,0.156437974,21,100
Market-Adjusted Model,21737,8/16/2022,-0.04799995,-0.006698169,-0.020872317,21,100
Market-Adjusted Model,21738,8/16/2022,-0.024016686,0.007047883,0.003110947,21,100
Market-Adjusted Model,21739,8/16/2022,0.006830025,0.032548197,0.033957658,21,100
Market-Adjusted Model,21740,8/16/2022,0.004549961,0.030315264,0.031677594,21,100
Market-Adjusted Model,21742,8/16/2022,0.044366586,0.070244594,0.071494219,21,100
Market-Adjusted Model,21743,8/16/2022,-0.009187546,0.031918197,0.017940087,21,100
Market-Adjusted Model,21744,8/16/2022,0.08391609,0.114148004,0.111043723,21,100
Market-Adjusted Model,21745,8/16/2022,-0.05282332,-0.011969289,-0.025695687,21,100
Market-Adjusted Model,21746,8/16/2022,0.011764675,0.038632061,0.038892309,21,100
Market-Adjusted Model,21747,8/16/2022,0.100000034,0.148442335,0.127127667,21,100
Market-Adjusted Model,21748,8/16/2022,-0.177403365,-0.163753106,-0.150275732,21,100
Market-Adjusted Model,21749,8/16/2022,-0.197508844,-0.132321136,-0.170381211,21,100
Market-Adjusted Model,21750,8/16/2022,7.49E-09,0.05592918,0.027127641,21,100
Market-Adjusted Model,21751,8/16/2022,0.001021474,0.026786396,0.028149107,21,100
Market-Adjusted Model,21752,8/16/2022,0.000985244,0.026712042,0.028112878,21,100
Market-Adjusted Model,21753,8/16/2022,0.033725514,0.05974684,0.060853147,21,100
Market-Adjusted Model,21754,8/16/2022,-0.103343438,-0.052646679,-0.076215805,21,100
Market-Adjusted Model,21755,8/16/2022,0.026620758,0.058283457,0.053748391,21,100
Market-Adjusted Model,21756,8/16/2022,-0.195829542,-0.071902836,-0.168701909,21,100
Market-Adjusted Model,21757,8/16/2022,-0.008771935,0.065814546,0.018355698,21,100
Market-Adjusted Model,21758,8/16/2022,-0.157247983,-0.138134974,-0.13012035,21,100
Market-Adjusted Model,21759,8/16/2022,0.217343642,0.263527241,0.244471275,21,100
Market-Adjusted Model,21760,8/16/2022,-0.108695626,-0.061645808,-0.081567993,21,100
Market-Adjusted Model,21761,8/16/2022,-0.229545445,-0.205683204,-0.202417812,21,100
Market-Adjusted Model,21762,8/16/2022,-0.164189201,-0.141449406,-0.137061568,21,100
Market-Adjusted Model,21763,8/16/2022,-0.013392844,0.034929506,0.013734789,21,100
Market-Adjusted Model,21764,8/16/2022,-0.257415195,-0.252437276,-0.230287561,21,100
Market-Adjusted Model,21765,8/16/2022,0.001021474,0.026813237,0.028149107,21,100
Market-Adjusted Model,21766,8/16/2022,0.003070597,0.028822474,0.03019823,21,100
Market-Adjusted Model,21767,8/16/2022,-0.052047829,-0.016561055,-0.024920196,21,100
Market-Adjusted Model,21770,8/16/2022,0.323039085,0.62214651,0.350166719,21,100
Market-Adjusted Model,21771,8/16/2022,-0.071005933,0.015299539,-0.0438783,21,100
Market-Adjusted Model,21772,8/16/2022,0.001986143,0.027722638,0.029113777,21,100
Market-Adjusted Model,21773,8/16/2022,-0.015279888,0.011113587,0.011847745,21,100
Market-Adjusted Model,21774,8/16/2022,0.020548004,0.046386566,0.047675637,21,100
Market-Adjusted Model,21775,8/16/2022,0.018867996,0.045507526,0.045995629,21,100
Market-Adjusted Model,21776,8/16/2022,-0.037473936,-0.010616172,-0.010346303,21,100
Market-Adjusted Model,21778,8/16/2022,-0.263157886,-0.234425878,-0.236030253,21,100
Market-Adjusted Model,21779,8/16/2022,0.006711459,0.053858656,0.033839093,21,100
Market-Adjusted Model,21780,8/16/2022,-0.030825117,0.019428567,-0.003697484,21,100
Market-Adjusted Model,21781,8/16/2022,0.119800292,0.143417982,0.146927925,21,100
Market-Adjusted Model,21782,8/16/2022,0.305714338,0.551179905,0.332841971,21,100
Market-Adjusted Model,21783,8/16/2022,-0.054687461,-0.001665592,-0.027559828,21,100
Market-Adjusted Model,21786,8/16/2022,0.174672538,0.221636388,0.201800171,21,100
Market-Adjusted Model,21787,8/16/2022,-0.054439849,0.000697478,-0.027312216,21,100
Market-Adjusted Model,21788,8/16/2022,0.15048543,0.21138132,0.177613064,21,100
Market-Adjusted Model,21789,8/16/2022,0.320450828,0.3880604,0.347578461,21,100
Market-Adjusted Model,21790,8/16/2022,0.31764704,0.326673034,0.344774673,21,100
Market-Adjusted Model,21791,8/16/2022,-0.413028918,-0.458772073,-0.385901285,21,100
Market-Adjusted Model,21792,8/16/2022,0.006172584,0.032871172,0.033300217,21,100
Market-Adjusted Model,21794,8/16/2022,0.274901276,0.68947705,0.302028909,21,100
Market-Adjusted Model,21795,8/16/2022,-0.001541561,0.024235186,0.025586072,21,100
Market-Adjusted Model,21796,8/16/2022,-0.026922831,-0.000038161,0.000204802,21,100
Market-Adjusted Model,21797,8/16/2022,0.001225393,0.026945696,0.028353026,21,100
Market-Adjusted Model,21798,8/16/2022,-0.033928482,-0.007341547,-0.006800849,21,100
Market-Adjusted Model,21799,8/16/2022,0.75806456,0.635171901,0.785192193,21,100
Market-Adjusted Model,21800,8/16/2022,-0.027078988,-0.000363443,4.86454E-05,21,100
Market-Adjusted Model,21801,8/16/2022,-0.032545414,-0.005833516,-0.005417781,21,100
Market-Adjusted Model,21802,8/16/2022,-0.02860981,-0.003106525,-0.001482177,21,100
Market-Adjusted Model,21803,8/16/2022,-0.004367476,0.02147527,0.022760157,21,100
Market-Adjusted Model,21804,8/16/2022,-0.026048111,0.00072623,0.001079522,21,100
Market-Adjusted Model,21807,8/16/2022,0.465648883,0.450753801,0.492776516,21,100
Market-Adjusted Model,21808,8/16/2022,-0.016039252,0.009627167,0.011088381,21,100
Market-Adjusted Model,21809,8/16/2022,-0.001381185,0.037004523,0.025746448,21,100
Market-Adjusted Model,21810,8/16/2022,0.051650008,0.008129641,0.006024206,9,100
Market-Adjusted Model,21811,8/16/2022,-0.03785411,-0.009740931,-0.010726476,21,100
Market-Adjusted Model,21812,8/16/2022,-0.020697968,0.006056511,0.006429666,21,100
Market-Adjusted Model,21814,8/16/2022,-0.007180731,0.020609364,0.019946902,21,100
Market-Adjusted Model,21815,8/16/2022,-0.056967091,-0.030548649,-0.029839458,21,100
Market-Adjusted Model,21816,8/16/2022,-0.065370957,-0.040446631,-0.038243324,21,100
Market-Adjusted Model,21817,8/16/2022,-0.085030768,-0.061071783,-0.057903135,21,100
Market-Adjusted Model,21818,8/16/2022,0.000185111,0.029231032,0.027312744,21,100
Market-Adjusted Model,21819,8/16/2022,-0.030185282,-0.003723858,-0.003057649,21,100
Market-Adjusted Model,21820,8/16/2022,0.008213544,0.034013212,0.035341177,21,100
Market-Adjusted Model,21822,8/16/2022,0.008179951,0.033908753,0.035307584,21,100
Market-Adjusted Model,21823,8/16/2022,0.005040341,0.030769121,0.032167975,21,100
Market-Adjusted Model,21824,8/16/2022,0.006085236,0.03180294,0.033212869,21,100
Market-Adjusted Model,21825,8/16/2022,0.000510998,0.02623672,0.027638631,21,100
Market-Adjusted Model,21826,8/16/2022,-0.426829293,-0.456835646,-0.39970166,21,100
Market-Adjusted Model,21827,8/16/2022,-0.111756168,-0.083521623,-0.084628535,21,100
Market-Adjusted Model,21828,8/16/2022,0.425748592,0.452848966,0.452876225,21,100
Market-Adjusted Model,21829,8/16/2022,-0.15231789,-0.118013543,-0.125190257,21,100
Market-Adjusted Model,21830,8/16/2022,-0.190972278,-0.170668776,-0.163844645,21,100
Market-Adjusted Model,21831,8/16/2022,0.055555494,0.097681697,0.082683127,21,100
Market-Adjusted Model,21832,8/16/2022,0.00737099,0.033632894,0.034498623,21,100
Market-Adjusted Model,21833,8/16/2022,-0.000991102,0.024797792,0.026136531,21,100
Market-Adjusted Model,21834,8/16/2022,-0.056640623,-0.02258968,-0.02951299,21,100
Market-Adjusted Model,21835,8/16/2022,0.012795287,0.03853116,0.03992292,21,100
Market-Adjusted Model,21836,8/16/2022,-0.103703684,-0.065971845,-0.076576051,21,100
Market-Adjusted Model,21837,8/16/2022,-0.0982143,-0.054394034,-0.071086667,21,100
Market-Adjusted Model,21838,8/16/2022,0.007490632,0.0618577,0.034618265,21,100
Market-Adjusted Model,21839,8/16/2022,0.002530422,0.028251692,0.029658055,21,100
Market-Adjusted Model,21840,8/16/2022,0.005025145,0.030766145,0.032152778,21,100
Market-Adjusted Model,21841,8/16/2022,0.017184177,0.083355212,0.04431181,21,100
Market-Adjusted Model,21842,8/16/2022,8.07E-10,0.0389857,0.027127634,21,100
Market-Adjusted Model,21843,8/16/2022,-0.033739421,0.001020268,-0.006611788,21,100
Market-Adjusted Model,21844,8/16/2022,-0.257607942,-0.207226102,-0.230480309,21,100
Market-Adjusted Model,21845,8/16/2022,0.002051329,0.027776307,0.029178962,21,100
Market-Adjusted Model,21846,8/16/2022,0.002530326,0.028251088,0.029657959,21,100
Market-Adjusted Model,21851,8/16/2022,0.00150304,0.027349201,0.028630673,21,100
Market-Adjusted Model,21852,8/16/2022,-0.004085798,0.021651495,0.023041835,21,100
Market-Adjusted Model,21853,8/16/2022,-0.029239807,0.004816529,-0.002112174,21,100
Market-Adjusted Model,21854,8/16/2022,-0.002467974,0.023370662,0.02465966,21,100
Market-Adjusted Model,21855,8/16/2022,-0.001021571,0.024716214,0.026106062,21,100
Market-Adjusted Model,21858,8/16/2022,1.17E-11,0.025731019,0.027127633,21,100
Market-Adjusted Model,21859,8/16/2022,-0.000512044,0.025221551,0.026615589,21,100
Market-Adjusted Model,21860,8/16/2022,-0.010679669,0.02774164,0.016447964,21,100
Market-Adjusted Model,21861,8/16/2022,0.055722836,0.096883741,0.082850469,21,100
Market-Adjusted Model,21862,8/16/2022,-0.428489747,-0.493574744,-0.401362114,21,100
Market-Adjusted Model,21863,8/16/2022,-0.07373297,-0.043680991,-0.046605337,21,100
Market-Adjusted Model,21866,8/16/2022,0.098654731,0.130158901,0.125782364,21,100
Market-Adjusted Model,21867,8/16/2022,0.114406879,0.143572203,0.141534513,21,100
Market-Adjusted Model,21868,8/16/2022,-0.001279367,0.024568616,0.025848266,21,100
Market-Adjusted Model,21869,8/16/2022,-0.033063681,-0.007692376,-0.005936048,21,100
Market-Adjusted Model,21870,8/16/2022,-0.04749947,-0.020037819,-0.020371837,21,100
Market-Adjusted Model,21874,8/16/2022,-0.024096369,0.014093618,0.003031264,21,100
Market-Adjusted Model,21875,8/16/2022,0.116606587,0.212602667,0.14373422,21,100
Market-Adjusted Model,21876,8/16/2022,-0.001998048,0.023731946,0.025129585,21,100
Market-Adjusted Model,21877,8/16/2022,0.001011146,0.026747473,0.028138779,21,100
Market-Adjusted Model,21878,8/16/2022,-0.003899414,0.029246951,0.023228219,21,100
Market-Adjusted Model,21879,8/16/2022,-0.024629001,0.024046301,0.002498632,21,100
Market-Adjusted Model,21882,8/16/2022,0.045316001,0.070835828,0.072443635,21,100
Market-Adjusted Model,21883,8/16/2022,-0.002090083,0.023645272,0.02503755,21,100
Market-Adjusted Model,21884,8/16/2022,-0.001980243,0.023753469,0.02514739,21,100
Market-Adjusted Model,21885,8/16/2022,-0.183246092,-0.16396165,-0.156118459,21,100
Market-Adjusted Model,21886,8/16/2022,0.250000041,0.28374521,0.277127675,21,100
Market-Adjusted Model,21887,8/16/2022,-0.188034161,-0.152839206,-0.160906528,21,100
Market-Adjusted Model,21888,8/16/2022,-0.001024614,0.024725856,0.02610302,21,100
Market-Adjusted Model,21889,8/16/2022,-0.162162174,-0.092394767,-0.135034541,21,100
Market-Adjusted Model,21890,8/16/2022,-0.024834849,0.02085595,0.002292785,21,100
Market-Adjusted Model,21891,8/16/2022,-0.259272999,-0.248958452,-0.232145366,21,100
Market-Adjusted Model,21892,8/16/2022,0.018062782,0.057290071,0.045190415,21,100
Market-Adjusted Model,21893,8/16/2022,-0.161494622,-0.136483466,-0.134366989,21,100
Market-Adjusted Model,21894,8/16/2022,-0.153474829,-0.098973077,-0.126347196,21,100
Market-Adjusted Model,21895,8/16/2022,0.002227154,0.047564891,0.029354787,21,100
Market-Adjusted Model,21896,8/16/2022,0.173064762,0.205927761,0.200192395,21,100
Market-Adjusted Model,21897,8/16/2022,0.082989727,0.116205083,0.11011736,21,100
Market-Adjusted Model,21898,8/16/2022,0.215890818,0.227602725,0.243018452,21,100
Market-Adjusted Model,21903,8/16/2022,0.134177199,0.156426277,0.161304832,21,100
Market-Adjusted Model,21904,8/16/2022,0.034435264,0.0829238,0.061562897,21,100
Market-Adjusted Model,21905,8/16/2022,0.071609135,0.14473231,0.098736768,21,100
Market-Adjusted Model,21906,8/16/2022,0.096995729,0.122470653,0.124123362,21,100
Market-Adjusted Model,21907,8/16/2022,0.003453364,0.029178969,0.030580997,21,100
Market-Adjusted Model,21908,8/16/2022,0.002057562,0.027802661,0.029185195,21,100
Market-Adjusted Model,21909,8/16/2022,-0.000508658,0.025652351,0.026618975,21,100
Market-Adjusted Model,21910,8/16/2022,0.001495453,0.027221415,0.028623086,21,100
Market-Adjusted Model,21911,8/16/2022,-0.002051329,0.023679457,0.025076304,21,100
Market-Adjusted Model,21912,8/16/2022,-0.115618604,-0.06500729,-0.088490971,21,100
Market-Adjusted Model,21913,8/16/2022,0.137931095,0.182995912,0.165058728,21,100
Market-Adjusted Model,21914,8/16/2022,0.003506999,0.029225479,0.030634632,21,100
Market-Adjusted Model,21915,8/16/2022,-9.67E-08,0.025738657,0.027127536,21,100
Market-Adjusted Model,21916,8/16/2022,0.218461535,0.28558271,0.245589168,21,100
Market-Adjusted Model,21917,8/16/2022,-0.036746144,-0.011142352,-0.009618511,21,100
Market-Adjusted Model,21918,8/16/2022,-0.040621829,-0.015088516,-0.013494196,21,100
Market-Adjusted Model,21919,8/16/2022,-0.031414666,-0.006073505,-0.004287032,21,100
Market-Adjusted Model,21920,8/16/2022,0.039215727,0.083587814,0.06634336,21,100
Market-Adjusted Model,21921,8/16/2022,-0.007704141,0.018008167,0.019423492,21,100
Market-Adjusted Model,21922,8/16/2022,-0.06019103,-0.03124301,-0.033063397,21,100
Market-Adjusted Model,21923,8/16/2022,-0.532146366,-0.533573146,-0.505018733,21,100
Market-Adjusted Model,21924,8/16/2022,0.001471343,0.02719518,0.028598976,21,100
Market-Adjusted Model,21925,8/16/2022,-3.20E-10,0.025762458,0.027127633,21,100
Market-Adjusted Model,21926,8/16/2022,-0.075449167,-0.034089489,-0.048321534,21,100
Market-Adjusted Model,21927,8/16/2022,-0.184681684,-0.16926519,-0.15755405,21,100
Market-Adjusted Model,21928,8/16/2022,-0.006200248,0.020529648,0.020927385,21,100
Market-Adjusted Model,21930,8/16/2022,0.209147347,0.252338791,0.23627498,21,100
Market-Adjusted Model,21931,8/16/2022,-0.01636959,0.029209742,0.010758043,21,100
Market-Adjusted Model,21932,8/16/2022,-0.000138271,0.025589151,0.026989362,21,100
Market-Adjusted Model,21933,8/16/2022,0.02461537,0.088541691,0.051743003,21,100
Market-Adjusted Model,21934,8/16/2022,-0.002055447,0.02367804,0.025072186,21,100
Market-Adjusted Model,21935,8/16/2022,-0.139767077,-0.110635483,-0.112639444,21,100
Market-Adjusted Model,21936,8/16/2022,-0.0940526,-0.070578169,-0.066924967,21,100
Market-Adjusted Model,21938,8/16/2022,-0.141603689,0.388453529,-0.114476056,21,100
Market-Adjusted Model,21939,8/16/2022,0.026315772,0.064599371,0.053443406,21,100
Market-Adjusted Model,21940,8/16/2022,-0.167259804,-0.126111464,-0.140132171,21,100
Market-Adjusted Model,21941,8/16/2022,-0.135220148,-0.084191443,-0.108092515,21,100
Market-Adjusted Model,21942,8/16/2022,-0.233928565,-0.213177049,-0.206800931,21,100
Market-Adjusted Model,21943,8/16/2022,-0.000501517,0.025292142,0.026626117,21,100
Market-Adjusted Model,21946,8/16/2022,4.95E-10,0.025922282,0.027127634,21,100
Market-Adjusted Model,21947,8/16/2022,-0.217653589,-0.179186212,-0.190525956,21,100
Market-Adjusted Model,21948,8/16/2022,0.007381964,0.033339297,0.034509597,21,100
Market-Adjusted Model,21949,8/16/2022,-0.193175296,-0.17223456,-0.166047663,21,100
Market-Adjusted Model,21950,8/16/2022,-0.072209578,-0.029077689,-0.045081945,21,100
Market-Adjusted Model,21951,8/16/2022,0.000992086,0.026715278,0.02811972,21,100
Market-Adjusted Model,21954,8/16/2022,0.004108882,0.029838805,0.031236515,21,100
