Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,22588,2022-08-16,0.0039800957,0.0297101269,0.0311077288,21,100
Market-Adjusted Model,22589,2022-08-16,0.0049529657,0.0306768314,0.0320805989,21,100
Market-Adjusted Model,22590,2022-08-16,0.0024740767,0.0303902173,0.0296017099,21,100
Market-Adjusted Model,22591,2022-08-16,0.0025548923,0.0285634891,0.0296825254,21,100
Market-Adjusted Model,22592,2022-08-16,-0.120108286,-0.095537511,-0.092980653,21,100
Market-Adjusted Model,22594,2022-08-16,0.0045408756,0.0302893346,0.0316685088,21,100
Market-Adjusted Model,22595,2022-08-16,0.0561009927,0.0886543247,0.0832286259,21,100
Market-Adjusted Model,22596,2022-08-16,-0.001000023,0.0247664492,0.0261276101,21,97
Market-Adjusted Model,22597,2022-08-16,0.0039721907,0.0296921777,0.0310998239,21,100
Market-Adjusted Model,22598,2022-08-16,0.1209085823,0.1599440121,0.1480362154,21,100
Market-Adjusted Model,22599,2022-08-16,0.0009990239,0.0267488772,0.0281266571,21,100
Market-Adjusted Model,22600,2022-08-16,-0.001001024,0.0247254758,0.0261266091,21,100
Market-Adjusted Model,22601,2022-08-16,-0.002988021,0.0227833974,0.0241396117,21,99
Market-Adjusted Model,22602,2022-08-16,-0.203647439,-0.170855245,-0.176519805,21,100
Market-Adjusted Model,22603,2022-08-16,-0.412587411,-0.454101489,-0.385459778,21,100
Market-Adjusted Model,22604,2022-08-16,0.0019989507,0.0277350737,0.0291265839,21,100
Market-Adjusted Model,22606,2022-08-16,0.0009901218,0.0267182126,0.0281177549,21,100
Market-Adjusted Model,22607,2022-08-16,0.0019762357,0.0277219236,0.0291038689,21,96
Market-Adjusted Model,22608,2022-08-16,0.0034722071,0.0292133369,0.0305998402,21,100
Market-Adjusted Model,22609,2022-08-16,-0.040511988,-0.007131495,-0.013384355,21,100
Market-Adjusted Model,22610,2022-08-16,0.5525292292,0.5726977752,0.5796568624,21,100
Market-Adjusted Model,22611,2022-08-16,0.0841133057,0.1689073643,0.1112409389,21,100
Market-Adjusted Model,22612,2022-08-16,-0.002478891,0.0233112834,0.0246487419,21,100
Market-Adjusted Model,22615,2022-08-16,0.0035354345,0.0292579128,0.0306630676,21,100
Market-Adjusted Model,22616,2022-08-16,-0.003000069,0.0227246899,0.0241275644,21,100
Market-Adjusted Model,22617,2022-08-16,-0.039753269,-0.008619204,-0.012625636,21,100
Market-Adjusted Model,22618,2022-08-16,0.0624522824,0.0927901198,0.0895799155,21,86
Market-Adjusted Model,22619,2022-08-16,0.0399999679,0.109659226,0.0671276011,21,79
Market-Adjusted Model,22620,2022-08-16,-0.044474386,-0.002280484,-0.017346753,21,77
Market-Adjusted Model,22623,2022-08-16,0.2224788253,0.2344490555,0.2496064584,21,73
Market-Adjusted Model,22624,2022-08-16,-0.002991001,0.0227322346,0.0241366326,21,89
Market-Adjusted Model,22625,2022-08-16,0.005015064,0.0307280416,0.0321426971,21,84
Market-Adjusted Model,22626,2022-08-16,-0.068965469,-0.036179407,-0.041837836,21,90
Market-Adjusted Model,22627,2022-08-16,-0.091829787,-0.01623459,-0.064702154,21,92
Market-Adjusted Model,22628,2022-08-16,0.0004972768,0.0262355624,0.0276249099,21,77
Market-Adjusted Model,22629,2022-08-16,0.1917808025,0.2149991097,0.2189084356,21,92
Market-Adjusted Model,22630,2022-08-16,0.0035053384,0.029242289,0.0306329715,21,80
Market-Adjusted Model,22631,2022-08-16,-0.000510737,0.0252173429,0.026616896,21,89
Market-Adjusted Model,22632,2022-08-16,-0.001003535,0.0286736706,0.0261240986,21,80
Market-Adjusted Model,22633,2022-08-16,0.002507484,0.028302887,0.0296351171,21,80
Market-Adjusted Model,22634,2022-08-16,-0.216894986,-0.202480903,-0.189767353,21,82
Market-Adjusted Model,22635,2022-08-16,0.001004039,0.0267370853,0.0281316722,21,75
Market-Adjusted Model,22636,2022-08-16,-0.016884606,0.009383712,0.0102430269,21,86
Market-Adjusted Model,22637,2022-08-16,0.4124999872,0.4855867123,0.4396276203,21,90
Market-Adjusted Model,22638,2022-08-16,-0.16874999,-0.121640402,-0.141622356,21,85
Market-Adjusted Model,22639,2022-08-16,0.0069651453,0.0347861344,0.0340927785,21,81
Market-Adjusted Model,22640,2022-08-16,0.0024875243,0.0282146782,0.0296151574,21,82
Market-Adjusted Model,22641,2022-08-16,0.0030120215,0.0287661294,0.0301396546,21,89
Market-Adjusted Model,22642,2022-08-16,0.0050200994,0.0307335413,0.0321477325,21,87
Market-Adjusted Model,22643,2022-08-16,0.0711974246,0.1492940758,0.0983250578,21,85
Market-Adjusted Model,22644,2022-08-16,-0.023659941,0.0052330048,0.0034676921,21,78
Market-Adjusted Model,22645,2022-08-16,0.0029732146,0.028709803,0.0301008477,21,89
Market-Adjusted Model,22646,2022-08-16,0.0079602856,0.0343153368,0.0350879188,21,88
Market-Adjusted Model,22647,2022-08-16,4.164291E-11,0.025737512,0.0271276332,21,89
Market-Adjusted Model,22650,2022-08-16,-0.001001931,0.024726855,0.0261257018,21,86
Market-Adjusted Model,22651,2022-08-16,0.0049701032,0.0307016265,0.0320977363,21,80
Market-Adjusted Model,22652,2022-08-16,0.004094064,0.0298236553,0.0312216972,21,75
Market-Adjusted Model,22653,2022-08-16,0.0034774768,0.0292014219,0.0306051099,21,75
Market-Adjusted Model,22654,2022-08-16,0.0035052426,0.0292832842,0.0306328757,21,75
Market-Adjusted Model,22655,2022-08-16,-0.107927961,-0.017189699,-0.080800327,21,87
Market-Adjusted Model,22658,2022-08-16,0.0035034885,0.0292402948,0.0306311216,21,73
Market-Adjusted Model,22659,2022-08-16,0.1524390338,0.1948830101,0.1795666669,21,90
Market-Adjusted Model,22660,2022-08-16,0.1428571068,0.2168681516,0.1699847399,21,75
Market-Adjusted Model,22661,2022-08-16,-0.00100647,0.0247408795,0.0261211631,21,81
Market-Adjusted Model,22662,2022-08-16,0.0089462422,0.0346421238,0.0360738753,21,94
Market-Adjusted Model,22663,2022-08-16,0.0014992847,0.0272205308,0.0286269178,21,90
Market-Adjusted Model,22666,2022-08-16,0.0014977879,0.0272369352,0.0286254211,21,82
Market-Adjusted Model,22667,2022-08-16,-0.127946172,-0.098003445,-0.100818538,21,77
Market-Adjusted Model,22668,2022-08-16,-0.00199,0.0237401552,0.0251376327,21,90
Market-Adjusted Model,22669,2022-08-16,0.0019861428,0.0277110502,0.0291137759,21,94
Market-Adjusted Model,22670,2022-08-16,0.0015015359,0.027221543,0.028629169,21,85
Market-Adjusted Model,22671,2022-08-16,0.0063549426,0.0322172369,0.0334825758,21,83
Market-Adjusted Model,22674,2022-08-16,-0.002517585,0.0232199678,0.0246100481,21,80
Market-Adjusted Model,22675,2022-08-16,-0.002891956,0.0293469655,0.0242356775,21,88
Market-Adjusted Model,22676,2022-08-16,0.0009960388,0.0267435674,0.028123672,21,80
Market-Adjusted Model,22677,2022-08-16,-0.003972191,0.0217758965,0.0231554422,21,94
Market-Adjusted Model,22678,2022-08-16,-0.001511274,0.0242423432,0.0256163596,21,92
Market-Adjusted Model,22679,2022-08-16,0.0992735747,0.1398578055,0.1264012079,21,78
Market-Adjusted Model,22682,2022-08-16,-0.011161813,0.0166109499,0.0159658205,21,77
Market-Adjusted Model,22683,2022-08-16,0.0010029362,0.0267713189,0.0281305693,21,75
Market-Adjusted Model,22684,2022-08-16,-0.049079773,0.0000165535,-0.02195214,21,84
Market-Adjusted Model,22685,2022-08-16,0.0029910957,0.0287374101,0.0301187289,21,81
Market-Adjusted Model,22686,2022-08-16,-0.051767093,-0.025701603,-0.02463946,21,90
Market-Adjusted Model,22687,2022-08-16,-0.000754023,0.0250055928,0.0263736097,21,80
Market-Adjusted Model,22688,2022-08-16,0.0029880207,0.028733972,0.0301156539,21,86
Market-Adjusted Model,22689,2022-08-16,0.3281249766,0.3358922712,0.3552526097,21,90
Market-Adjusted Model,22690,2022-08-16,-0.000501265,0.0252581163,0.0266263683,21,94
Market-Adjusted Model,22691,2022-08-16,0.0010050481,0.0267426097,0.0281326813,21,81
Market-Adjusted Model,22692,2022-08-16,0.0447412589,0.0834227986,0.071868892,21,86
Market-Adjusted Model,22693,2022-08-16,-9.656012E-8,0.0257473326,0.0271275366,21,75
Market-Adjusted Model,22694,2022-08-16,-9.88957E-11,0.0258000752,0.027127633,21,89
Market-Adjusted Model,22695,2022-08-16,-0.007741838,0.0189939097,0.0193857953,21,79
Market-Adjusted Model,22696,2022-08-16,-0.058284596,-0.033070644,-0.031156963,21,79
Market-Adjusted Model,22697,2022-08-16,-0.007572084,0.018302294,0.0195555495,21,94
Market-Adjusted Model,22698,2022-08-16,-0.019231939,0.0082578969,0.0078956937,21,86
Market-Adjusted Model,22703,2022-08-16,0.0020346344,0.0277735967,0.0291622676,21,76
Market-Adjusted Model,22704,2022-08-16,-0.002006064,0.0237254933,0.0251215692,21,85
Market-Adjusted Model,22705,2022-08-16,-0.009053657,0.0200379852,0.0180739759,21,76
Market-Adjusted Model,22706,2022-08-16,-0.003588872,0.0221904443,0.0235387607,21,91
Market-Adjusted Model,22707,2022-08-16,-0.008625485,0.0180272022,0.018502148,21,81
Market-Adjusted Model,22709,2022-08-16,0.01477378,0.0419848262,0.0419014131,21,86
Market-Adjusted Model,22710,2022-08-16,-0.058333996,-0.028027318,-0.031206363,21,82
Market-Adjusted Model,22711,2022-08-16,0.0364904299,0.0948698481,0.063618063,21,82
Market-Adjusted Model,22712,2022-08-16,-0.052564631,-0.01145157,-0.025436998,21,82
Market-Adjusted Model,22713,2022-08-16,-0.004924453,0.0239593562,0.0222031798,21,86
Market-Adjusted Model,22714,2022-08-16,-0.09978276,-0.077217994,-0.072655127,21,82
Market-Adjusted Model,22715,2022-08-16,-0.000498267,0.0252427871,0.0266293657,21,85
Market-Adjusted Model,22716,2022-08-16,-0.043319156,-0.01499018,-0.016191522,21,78
Market-Adjusted Model,22717,2022-08-16,-0.020667005,0.0061385669,0.0064606283,21,92
Market-Adjusted Model,22718,2022-08-16,-0.034694454,-0.007798064,-0.00756682,21,94
Market-Adjusted Model,22719,2022-08-16,-0.037080909,-0.010133915,-0.009953276,21,94
Market-Adjusted Model,22720,2022-08-16,-0.0199805,0.0062905603,0.0071471336,21,94
Market-Adjusted Model,22721,2022-08-16,-0.049262372,-0.021703262,-0.022134739,21,94
Market-Adjusted Model,22722,2022-08-16,-1.07794E-10,0.0257280171,0.027127633,21,94
Market-Adjusted Model,22723,2022-08-16,-0.005040341,0.0207144509,0.0220872917,21,75
Market-Adjusted Model,22724,2022-08-16,0.0139195249,0.0398587655,0.041047158,21,87
Market-Adjusted Model,22725,2022-08-16,0.003535906,0.0306445595,0.0306635391,21,94
Market-Adjusted Model,22726,2022-08-16,-0.002488762,0.0232461155,0.0246388709,21,90
Market-Adjusted Model,22727,2022-08-16,-0.032121397,-0.005320461,-0.004993764,21,82
Market-Adjusted Model,22730,2022-08-16,-0.019862164,0.0063944539,0.0072654696,21,77
Market-Adjusted Model,22731,2022-08-16,-0.001004039,0.0247653887,0.026123594,21,81
Market-Adjusted Model,22735,2022-08-16,-0.033348293,-0.005354996,-0.00622066,21,77
Market-Adjusted Model,22738,2022-08-16,-0.002504972,0.02322207,0.0246226615,21,89
Market-Adjusted Model,22739,2022-08-16,-0.049017962,-0.023659182,-0.021890329,21,88
Market-Adjusted Model,22740,2022-08-16,-0.002302171,0.0240767391,0.0248254623,21,88
Market-Adjusted Model,22741,2022-08-16,-0.02923028,-0.002212731,-0.002102647,21,88
Market-Adjusted Model,22742,2022-08-16,0.0010060578,0.0272090333,0.028133691,21,75
Market-Adjusted Model,22743,2022-08-16,-0.051993594,-0.026199846,-0.024865961,21,93
Market-Adjusted Model,22746,2022-08-16,0.0010156703,0.02685927,0.0281433034,21,75
Market-Adjusted Model,22747,2022-08-16,-0.088000008,-0.047911741,-0.060872375,21,81
Market-Adjusted Model,22748,2022-08-16,0.0027302214,0.0284671163,0.0298578545,21,89
Market-Adjusted Model,22749,2022-08-16,0.0020160796,0.0278370836,0.0291437127,21,89
Market-Adjusted Model,22750,2022-08-16,0.0019920774,0.0277830306,0.0291197106,21,84
Market-Adjusted Model,22751,2022-08-16,0.0020160786,0.0277524956,0.0291437117,21,77
Market-Adjusted Model,22752,2022-08-16,-0.018637767,0.0078956972,0.0084898664,21,100
Market-Adjusted Model,22754,2022-08-16,0.0050302009,0.030932329,0.032157834,21,75
Market-Adjusted Model,22755,2022-08-16,0.0040302228,0.0297502055,0.031157856,21,80
Market-Adjusted Model,22756,2022-08-16,-0.009302314,0.05704411,0.0178253191,21,76
Market-Adjusted Model,22757,2022-08-16,-0.204102542,-0.188020929,-0.176974909,21,55
Market-Adjusted Model,22758,2022-08-16,-0.218693344,-0.207570277,-0.191565711,21,71
Market-Adjusted Model,22759,2022-08-16,0.0050100392,0.0307444966,0.0321376723,21,71
Market-Adjusted Model,22762,2022-08-16,0.0045090257,0.0302327284,0.0316366589,21,59
Market-Adjusted Model,22763,2022-08-16,0.0441176107,0.1039298174,0.0712452439,21,71
Market-Adjusted Model,22764,2022-08-16,-0.000501768,0.0252438942,0.0266258655,21,66
Market-Adjusted Model,22765,2022-08-16,-0.066824563,0.121971561,-0.03969693,21,70
Market-Adjusted Model,22766,2022-08-16,0.0005011689,0.026245533,0.027628802,21,59
Market-Adjusted Model,22767,2022-08-16,0.2603772734,1.3505729136,0.2875049065,21,61
Market-Adjusted Model,22768,2022-08-16,-0.044117698,0.0013865891,-0.016990065,21,66
Market-Adjusted Model,22769,2022-08-16,-0.00201,0.0237485595,0.0251176328,21,67
Market-Adjusted Model,22770,2022-08-16,0.002483817,0.0282450858,0.0296114501,21,57
Market-Adjusted Model,22771,2022-08-16,-0.011828005,0.0446832429,0.0152996283,21,56
Market-Adjusted Model,22772,2022-08-16,0.8915663522,0.7147739033,0.9186939853,21,66
Market-Adjusted Model,22773,2022-08-16,-0.001527433,0.0242091366,0.0256002003,21,70
Market-Adjusted Model,22774,2022-08-16,0.001995058,0.0277346742,0.0291226912,21,73
Market-Adjusted Model,22775,2022-08-16,-0.002511263,0.0232256397,0.0246163704,21,60
Market-Adjusted Model,22776,2022-08-16,-0.377551022,-0.411654117,-0.350423388,21,67
Market-Adjusted Model,22777,2022-08-16,0.0019920775,0.0277199872,0.0291197107,21,72
Market-Adjusted Model,22778,2022-08-16,0.0040526808,0.0297823767,0.0311803139,21,71
Market-Adjusted Model,22779,2022-08-16,0.0359210571,0.0632010903,0.0630486902,21,100
Market-Adjusted Model,22780,2022-08-16,0.2261810547,0.2861218073,0.2533086878,21,51
Market-Adjusted Model,22781,2022-08-16,0.0005002613,0.026240742,0.0276278944,21,67
Market-Adjusted Model,22782,2022-08-16,-0.341948368,-0.231415743,-0.314820735,21,63
Market-Adjusted Model,22783,2022-08-16,0.0793651781,0.1282300213,0.1064928113,21,67
Market-Adjusted Model,22784,2022-08-16,-0.170068031,-0.135531931,-0.142940398,21,73
Market-Adjusted Model,22785,2022-08-16,-0.050858747,-0.018761958,-0.023731114,21,71
Market-Adjusted Model,22786,2022-08-16,-0.125336977,-0.068892254,-0.098209344,21,73
Market-Adjusted Model,22789,2022-08-16,-0.040997275,-0.01417748,-0.013869642,21,67
Market-Adjusted Model,22790,2022-08-16,4.108183E-10,0.0278717688,0.0271276335,21,71
Market-Adjusted Model,22791,2022-08-16,-0.00455697,0.0212067037,0.0225706636,21,70
Market-Adjusted Model,22792,2022-08-16,4.840284E-11,0.0257433807,0.0271276332,21,67
Market-Adjusted Model,22793,2022-08-16,0.0091743067,0.0518111169,0.0363019398,21,64
Market-Adjusted Model,22794,2022-08-16,0.0062435401,0.0319602504,0.0333711733,21,56
Market-Adjusted Model,22797,2022-08-16,-0.46308725,-0.42620945,-0.435959617,21,67
Market-Adjusted Model,22798,2022-08-16,0.2065243772,0.2538898461,0.2336520104,21,63
Market-Adjusted Model,22799,2022-08-16,0.0103627373,0.0412423933,0.0374903704,21,71
Market-Adjusted Model,22800,2022-08-16,-0.003976045,0.0217545681,0.0231515885,21,74
Market-Adjusted Model,22801,2022-08-16,-0.002286976,0.0335286122,0.0248406573,21,66
Market-Adjusted Model,22802,2022-08-16,0.1134903059,0.1573212568,0.1406179391,21,60
Market-Adjusted Model,22803,2022-08-16,-0.001510609,0.0242299739,0.0256170244,21,56
Market-Adjusted Model,22804,2022-08-16,0.1929823891,0.3412102593,0.2201100222,21,65
Market-Adjusted Model,22805,2022-08-16,-0.067999888,-0.016227337,-0.040872254,21,69
Market-Adjusted Model,22806,2022-08-16,-0.015944876,0.009733603,0.0111827575,21,68
Market-Adjusted Model,22807,2022-08-16,-0.039828069,-0.012451837,-0.012700436,21,73
Market-Adjusted Model,22810,2022-08-16,-0.001493314,0.0242630322,0.0256343188,21,70
Market-Adjusted Model,22811,2022-08-16,-0.013756638,0.0385241261,0.0133709953,21,67
Market-Adjusted Model,22812,2022-08-16,-0.06632648,-0.032483108,-0.039198846,21,47
Market-Adjusted Model,22813,2022-08-16,-0.016531294,0.0095073108,0.0105963391,21,62
Market-Adjusted Model,22814,2022-08-16,-0.026087229,-0.00024753,0.0010404044,21,62
Market-Adjusted Model,22815,2022-08-16,-0.030833997,-0.005178448,-0.003706364,21,62
Market-Adjusted Model,22818,2022-08-16,-0.02843286,-0.002651241,-0.001305227,21,62
Market-Adjusted Model,22819,2022-08-16,-0.053865204,-0.029008275,-0.026737571,21,62
Market-Adjusted Model,22820,2022-08-16,-0.038087515,-0.012679453,-0.010959882,21,62
Market-Adjusted Model,22821,2022-08-16,-0.024572602,0.0011569731,0.0025550309,21,62
Market-Adjusted Model,22822,2022-08-16,-0.010571497,0.015115542,0.0165561359,21,67
Market-Adjusted Model,22823,2022-08-16,-0.000119958,0.0256232857,0.027007675,21,56
Market-Adjusted Model,22826,2022-08-16,-0.033566487,-0.006869998,-0.006438854,21,58
Market-Adjusted Model,22827,2022-08-16,-0.024691401,0.0031359419,0.0024362322,21,58
Market-Adjusted Model,22828,2022-08-16,-0.023871575,0.0028879493,0.0032560576,21,58
Market-Adjusted Model,22829,2022-08-16,-0.020609764,0.0061238791,0.0065178691,21,58
Market-Adjusted Model,22830,2022-08-16,-0.039722804,-0.013182667,-0.012595171,21,58
Market-Adjusted Model,22831,2022-08-16,-0.028571406,-0.003048492,-0.001443773,21,58
Market-Adjusted Model,22834,2022-08-16,0.0613528918,0.0879370778,0.0884805249,21,58
Market-Adjusted Model,22835,2022-08-16,-0.039030658,-0.013444374,-0.011903025,21,67
Market-Adjusted Model,22836,2022-08-16,-0.017303834,0.0101982779,0.0098237994,21,58
Market-Adjusted Model,22837,2022-08-16,-0.046221852,-0.020255074,-0.019094218,21,58
Market-Adjusted Model,22838,2022-08-16,-0.031454267,-0.004610239,-0.004326634,21,58
Market-Adjusted Model,22839,2022-08-16,-0.022255144,0.0213776973,0.0048724891,21,73
Market-Adjusted Model,22842,2022-08-16,0.041683272,0.071532042,0.0688109051,21,74
Market-Adjusted Model,22843,2022-08-16,0.0275862807,0.0546544542,0.0547139139,21,72
Market-Adjusted Model,22844,2022-08-16,-0.027028561,-0.001105142,0.0000990717,21,62
Market-Adjusted Model,22845,2022-08-16,-0.046595732,-0.021336343,-0.019468099,21,58
Market-Adjusted Model,22846,2022-08-16,-0.020938104,0.0058075749,0.0061895286,21,62
Market-Adjusted Model,22847,2022-08-16,-0.020147275,0.0065053733,0.0069803583,21,67
Market-Adjusted Model,22848,2022-08-16,-0.038643777,-0.011138309,-0.011516144,21,72
Market-Adjusted Model,22849,2022-08-16,0.0049551658,0.0315906476,0.0320827989,21,67
Market-Adjusted Model,22850,2022-08-16,-0.019891388,0.0091988557,0.0072362456,21,58
Market-Adjusted Model,22851,2022-08-16,-0.047465469,-0.020953266,-0.020337836,21,69
Market-Adjusted Model,22852,2022-08-16,-0.044557232,-0.017471132,-0.017429599,21,69
Market-Adjusted Model,22853,2022-08-16,-0.053241817,-0.025193813,-0.026114184,21,69
Market-Adjusted Model,22854,2022-08-16,-0.017090239,0.0090518791,0.010037394,21,68
Market-Adjusted Model,22855,2022-08-16,0.00303661,0.028758516,0.0301642431,21,74
Market-Adjusted Model,22856,2022-08-16,-0.037512232,-0.011889549,-0.010384599,21,74
Market-Adjusted Model,22857,2022-08-16,0.0089130941,0.0416863507,0.0360407272,21,66
Market-Adjusted Model,22858,2022-08-16,-0.042677556,-0.015171373,-0.015549923,21,66
Market-Adjusted Model,22861,2022-08-16,-0.031961452,-0.005500541,-0.004833819,21,69
Market-Adjusted Model,22862,2022-08-16,-0.041096938,-0.014181539,-0.013969305,21,68
Market-Adjusted Model,22863,2022-08-16,-0.053134395,-0.027756324,-0.026006762,21,68
Market-Adjusted Model,22864,2022-08-16,-0.005658783,0.0206043984,0.02146885,21,68
Market-Adjusted Model,22865,2022-08-16,-0.006977061,0.0188633251,0.0201505726,21,62
Market-Adjusted Model,22866,2022-08-16,-0.021695125,0.0039358196,0.0054325084,21,64
Market-Adjusted Model,22869,2022-08-16,-0.045457896,-0.02028605,-0.018330263,21,64
Market-Adjusted Model,22870,2022-08-16,-0.022204269,0.0038882185,0.0049233639,21,60
Market-Adjusted Model,22871,2022-08-16,-0.015171473,0.0113737044,0.0119561598,21,62
Market-Adjusted Model,22872,2022-08-16,-0.035654421,-0.009219986,-0.008526788,21,62
Market-Adjusted Model,22873,2022-08-16,0.0009939631,0.0278934441,0.0281215962,21,70
Market-Adjusted Model,22874,2022-08-16,0.0040160601,0.0297692687,0.0311436933,21,71
Market-Adjusted Model,22877,2022-08-16,0.0035122777,0.0292410283,0.0306399108,21,71
Market-Adjusted Model,22878,2022-08-16,-0.001494707,0.0244741362,0.0256329266,21,70
Market-Adjusted Model,22881,2022-08-16,-0.001000023,0.0247259636,0.0261276104,21,51
Market-Adjusted Model,22885,2022-08-16,-0.143750009,-0.065010796,-0.116622376,21,45
Market-Adjusted Model,22887,2022-08-16,0.0020090864,0.0277635734,0.0291367196,21,43
Market-Adjusted Model,22888,2022-08-16,0.0030150484,0.0287398933,0.0301426816,21,41
Market-Adjusted Model,22889,2022-08-16,-1.66356E-10,0.0257822288,0.027127633,21,44
Market-Adjusted Model,22890,2022-08-16,-0.001015252,0.024720674,0.0261123816,21,51
Market-Adjusted Model,22893,2022-08-16,-0.030574539,0.0201650199,-0.003446905,21,49
Market-Adjusted Model,22894,2022-08-16,-0.144712384,-0.111551637,-0.117584751,21,50
Market-Adjusted Model,22895,2022-08-16,0.0005033786,0.0262441934,0.0276310117,21,46
Market-Adjusted Model,22897,2022-08-16,-0.111711696,-0.044974226,-0.084584063,21,45
Market-Adjusted Model,22898,2022-08-16,0.0062240109,0.0319471465,0.0333516441,21,52
Market-Adjusted Model,22899,2022-08-16,-0.036295364,-0.006717732,-0.009167731,21,43
Market-Adjusted Model,22900,2022-08-16,0.0034913521,0.0292335093,0.0306189852,21,46
Market-Adjusted Model,22901,2022-08-16,-0.002998379,0.0227854557,0.0241292544,21,52
Market-Adjusted Model,22902,2022-08-16,0.0050863927,0.0308665249,0.0322140258,21,53
Market-Adjusted Model,22903,2022-08-16,0.0029969762,0.0287219385,0.0301246094,21,43
Market-Adjusted Model,22907,2022-08-16,0.0011487928,0.0273041117,0.0282764259,21,49
Market-Adjusted Model,22909,2022-08-16,-0.201257865,-0.157248681,-0.174130232,21,46
Market-Adjusted Model,22910,2022-08-16,0.0020030505,0.0277438077,0.0291306836,21,52
Market-Adjusted Model,22915,2022-08-16,9.9641991E-6,0.0258156144,0.0271375973,21,49
Market-Adjusted Model,22916,2022-08-16,-0.217391308,-0.203616652,-0.190263675,21,40
Market-Adjusted Model,22918,2022-08-16,-0.031466882,-0.004413642,-0.004339249,21,43
Market-Adjusted Model,22919,2022-08-16,-0.053959835,-0.028463368,-0.026832202,21,43
Market-Adjusted Model,22923,2022-08-16,-0.002003959,0.023736558,0.0251236745,21,47
Market-Adjusted Model,22924,2022-08-16,-0.029690577,-0.004060297,-0.002562944,21,40
Market-Adjusted Model,22925,2022-08-16,0.0530107516,0.0893782071,0.0801383848,21,45
Market-Adjusted Model,22933,2022-08-16,-0.038366389,-0.010991698,-0.011238756,21,45
Market-Adjusted Model,22934,2022-08-16,0.3674418466,0.3581331032,0.3945694797,21,50
Market-Adjusted Model,22936,2022-08-16,-0.030164825,-0.003974798,-0.003037192,21,43
Market-Adjusted Model,22937,2022-08-16,0.002507484,0.0282429771,0.0296351171,21,46
Market-Adjusted Model,22938,2022-08-16,-0.012497034,0.0134582798,0.0146305995,21,50
Market-Adjusted Model,22941,2022-08-16,-0.019298682,0.0068361519,0.0078289508,21,50
Market-Adjusted Model,22942,2022-08-16,-0.03662362,-0.009615624,-0.009495986,21,41
Market-Adjusted Model,22943,2022-08-16,-0.030950568,-0.00514037,-0.003822935,21,48
Market-Adjusted Model,22944,2022-08-16,-0.032097003,-0.006410129,-0.004969369,21,48
Market-Adjusted Model,22946,2022-08-16,-0.001502192,0.0242381321,0.025625441,21,46
Market-Adjusted Model,22949,2022-08-16,0.0109323931,0.0382706938,0.0380600262,21,44
Market-Adjusted Model,22950,2022-08-16,-0.05717027,-0.027462927,-0.030042637,21,51
Market-Adjusted Model,22951,2022-08-16,-0.045570759,-0.019603475,-0.018443125,21,51
Market-Adjusted Model,22952,2022-08-16,-0.013333311,0.0369543421,0.0137943217,21,48
Market-Adjusted Model,22953,2022-08-16,-0.21469744,-0.195703442,-0.187569807,21,47
Market-Adjusted Model,22957,2022-08-16,-0.062988452,-0.032458032,-0.035860819,21,43
Market-Adjusted Model,22958,2022-08-16,0.0341892833,0.0596340808,0.0613169164,21,50
Market-Adjusted Model,22960,2022-08-16,-0.058278758,-0.03284023,-0.031151125,21,55
Market-Adjusted Model,22967,2022-08-16,-0.052670433,-0.023789847,-0.025542799,21,43
Market-Adjusted Model,22969,2022-08-16,0.0010020262,0.0268773251,0.0281296593,21,51
Market-Adjusted Model,22970,2022-08-16,0.0101729787,0.0389587386,0.0373006118,21,46
Market-Adjusted Model,22973,2022-08-16,0.0762332188,0.1036249592,0.1033608519,21,42
Market-Adjusted Model,22974,2022-08-16,0.0029850482,0.0287048063,0.0301126813,21,52
Market-Adjusted Model,22975,2022-08-16,0.0103896698,0.207438572,0.0375173029,21,43
Market-Adjusted Model,23026,2022-08-16,-0.009628274,0.0174563149,0.0174993587,21,100
Market-Adjusted Model,23182,2022-08-16,-0.068544225,-0.043682846,-0.041416591,21,100
Market-Adjusted Model,23229,2022-08-16,-0.006712307,0.0197862602,0.0204153262,21,100
Market-Adjusted Model,23297,2022-08-16,-0.074637657,-0.035646366,-0.047510024,21,100
Market-Adjusted Model,23393,2022-08-16,-0.040930214,-0.015417789,-0.01380258,21,100
Market-Adjusted Model,23473,2022-08-16,0.0384656076,0.0656559728,0.0655932407,21,100
Market-Adjusted Model,23536,2022-08-16,0.002902156,0.0291983182,0.0300297891,21,100
Market-Adjusted Model,23579,2022-08-16,-0.035279858,-0.007083942,-0.008152225,21,100
Market-Adjusted Model,23660,2022-08-16,-0.031007406,-0.004529929,-0.003879773,21,100
Market-Adjusted Model,23712,2022-08-16,-0.007003639,0.019829321,0.0201239939,21,100
Market-Adjusted Model,23799,2022-08-16,-0.042821176,-0.014589814,-0.015693543,21,100
Market-Adjusted Model,23819,2022-08-16,0.0766229057,0.1083568052,0.1037505388,21,100
Market-Adjusted Model,23835,2022-08-16,0.0757253898,0.1025391904,0.1028530229,21,100
Market-Adjusted Model,23931,2022-08-16,0.020494601,0.0468471507,0.0476222341,21,100
Market-Adjusted Model,24010,2022-08-16,0.0211272034,0.0476992716,0.0482548366,21,100
Market-Adjusted Model,24053,2022-08-16,0.021615151,0.0479653883,0.0487427842,21,100
